recall_segment,story_segment,quality_score,summary
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","I'm Catholic, Latin just comes to me.",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","So I finish my story and I hand it to Dwyer, and he reads and he says, ""Pie Man? I love it. Page one.""",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.",And that's how the first line got crossed.,,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","A few days later, I get a letter.",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","It says, ""Dear Jim, good story. Nice details. If you want to see me again in action, be on the steps of Duane Library Tuesday at 3 o'clock,"" signed Pie Man.",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.",So I was there with a photographer from the Ram.,,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","And sure enough, out comes Sheila Beale, student-body president.",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.",And now Sheila was different from me and all the other Fordham students who wore flannel shirts and worked part-time jobs.,,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.",Sheila was well-bred.,,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.",Sheila had school spirit.,,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.",Sheila was the kind of student that Dean McGown wanted more of.,,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.",Although rumor had it that he got plenty of her in his office on his desk.,,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","But that's just a rumor, please do not spread it outside this rumor.",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.",I myself would never say that.,,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","But the fact was, Sheila had collaborated with the Dean to ban outdoor drinking on campus.",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","The infamous ""no more beer at barbecues"" rule.",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","That's right, boo that rule.",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.",Sheila thought drinking in public was in poor taste.,,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.",I think you know what happened next.,,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","Pie Man emerged from behind the late-night library drop-box, made his delivery, and fled away, crying, ""Ego sum non an bestia.""",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","Or at least that's what it said in my story in the newspaper the next day, which ran with a photo of him leaving the scene, cape flowing behind him, doing this.",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.",And that's what made him a sensation on campus.,,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.",People started dressing like him and quoting him in class.,,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","The Ram ran five major stories about Pie Man, all of them by me.",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","And toward the end of this run, I was out at a bar one night, and I saw, I came and I saw in the corner Angela from my Brit Lit class, drinking with some friends.",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.",And now Angela and I had been flirting for two months.,,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","Or I had been flirting with her, and with such nuance that there was a question about whether she knew I existed.",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","So I, I saw her there and made a mental note to do nothing about it.",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.",And then I went to the bar to buy a round and I felt a tap on my shoulder.,,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.",And it was her.,,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","And she said, ""Jim, we were just talking about how you always seem to know when and where Pie Man will strike. And we were wondering, are you Pie Man?""",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","And I knew by the way she said it, I knew that if I said yes, she would have sex with me.",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.",And wasn't I really Pie Man?,,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.",For having brought him into being.,,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.",Didn't she only know about him through me?,,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.",But she had asked me a straightforward question that came with a straightforward answer.,,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","In fact, I wasn't Pie Man.",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","As far as I knew, I had never seen the guy out of costume.",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","So I looked at her and I said, ""Yes, Angela. I am Pie Man.""",,
"and he was not pie guy, and he knew he wasn't a guy but he also thought that if he told this girl that he was pie guy, that she would have sex with him.","And she said, ""Oh, good. Now buy me a beer and tell me all about it.""",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","I began my illustrious career in journalism in the Bronx where I toiled as a hard-boiled reporter for the Ram, the student newspaper at Fordham University.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","And one day I'm walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace Fordham's traditionally working- to middle-class students with wealthier, more prestigious ones.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","So I whip out my notebook and I go up to him and I say, ""Dean McGowan, is it true that Fordham University plans to raise tuition substantially above the inflation rate, and if so, wouldn't that be a betrayal of its mission?""",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","And he stops and looks at me and he says, ""Listen up, punk.""",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","And right then, there's a blur in the corner of my eye which becomes this figure holding a cream pie which becomes the guy standing next to me mashing a cream pie into Dean McGowan's face.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",And then runs away.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",And the Dean is covered with cream.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","So I give him a moment, and then I say, ""Dean McGowan, would you care to comment on this latest attack?""",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","And the Dean says, ""Yes, I would care to comment. Fuck you.""",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","So I race back to the newsroom with my scoop and I find the editor, Jim Dwyer, who's a senior, and he will go on to win a Pulitzer Prize, that is true, and he's a big guy.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","I pitch him my story, I tell him what I've seen, and he says, ""Dean McGowan, that guy's a dick. Write it up.""",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","So I'm banging out my story and I know it's good, and then I start to make it better, by adding an element of embellishment.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","Reporters call this ""making shit up.""",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",And they recommend against crossing that line.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","But I had just seen the line crossed between a high-powered dean and assault with a pastry, and I kind of liked it.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",So the first I did was I gave the figure a name.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","I called him ""Pie Man,"" capital ""P,"" capital ""M."" And I described him as a cape-wearing, masked avenger.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",Though in fact he'd been capeless.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","And said that as he fled the scene, he clicked his heels in rakish glee.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",And I gave him a catchphrase in Latin.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","I said that he cried out, ""Ego sum non an bestia,"" which means ""I am not an animal.""",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",Which makes no sense.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",I needed something.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","I'm Catholic, Latin just comes to me.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","So I finish my story and I hand it to Dwyer, and he reads and he says, ""Pie Man? I love it. Page one.""",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",And that's how the first line got crossed.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","A few days later, I get a letter.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","It says, ""Dear Jim, good story. Nice details. If you want to see me again in action, be on the steps of Duane Library Tuesday at 3 o'clock,"" signed Pie Man.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",So I was there with a photographer from the Ram.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","And sure enough, out comes Sheila Beale, student-body president.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",And now Sheila was different from me and all the other Fordham students who wore flannel shirts and worked part-time jobs.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",Sheila was well-bred.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",Sheila had school spirit.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",Sheila was the kind of student that Dean McGown wanted more of.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",Although rumor had it that he got plenty of her in his office on his desk.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","But that's just a rumor, please do not spread it outside this rumor.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",I myself would never say that.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","But the fact was, Sheila had collaborated with the Dean to ban outdoor drinking on campus.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","The infamous ""no more beer at barbecues"" rule.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","That's right, boo that rule.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",Sheila thought drinking in public was in poor taste.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",I think you know what happened next.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","Pie Man emerged from behind the late-night library drop-box, made his delivery, and fled away, crying, ""Ego sum non an bestia.""",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","Or at least that's what it said in my story in the newspaper the next day, which ran with a photo of him leaving the scene, cape flowing behind him, doing this.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",And that's what made him a sensation on campus.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",People started dressing like him and quoting him in class.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","The Ram ran five major stories about Pie Man, all of them by me.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","And toward the end of this run, I was out at a bar one night, and I saw, I came and I saw in the corner Angela from my Brit Lit class, drinking with some friends.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",And now Angela and I had been flirting for two months.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","Or I had been flirting with her, and with such nuance that there was a question about whether she knew I existed.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","So I, I saw her there and made a mental note to do nothing about it.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",And then I went to the bar to buy a round and I felt a tap on my shoulder.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",And it was her.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","And she said, ""Jim, we were just talking about how you always seem to know when and where Pie Man will strike. And we were wondering, are you Pie Man?""",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","And I knew by the way she said it, I knew that if I said yes, she would have sex with me.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",And wasn't I really Pie Man?,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",For having brought him into being.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",Didn't she only know about him through me?,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.",But she had asked me a straightforward question that came with a straightforward answer.,,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","In fact, I wasn't Pie Man.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","As far as I knew, I had never seen the guy out of costume.",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","So I looked at her and I said, ""Yes, Angela. I am Pie Man.""",,
"So, he decided to lie to her and tell her that he was pie guy, because he thought – basically, the same difference, because she wouldn't have even known who the pie guy was unless he told her who pie guy was.","And she said, ""Oh, good. Now buy me a beer and tell me all about it.""",,
"Like basically, he had come up with a story himself, so he deserved it.","I began my illustrious career in journalism in the Bronx where I toiled as a hard-boiled reporter for the Ram, the student newspaper at Fordham University.",,
"Like basically, he had come up with a story himself, so he deserved it.","And one day I'm walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace Fordham's traditionally working- to middle-class students with wealthier, more prestigious ones.",,
"Like basically, he had come up with a story himself, so he deserved it.","So I whip out my notebook and I go up to him and I say, ""Dean McGowan, is it true that Fordham University plans to raise tuition substantially above the inflation rate, and if so, wouldn't that be a betrayal of its mission?""",,
"Like basically, he had come up with a story himself, so he deserved it.","And he stops and looks at me and he says, ""Listen up, punk.""",,
"Like basically, he had come up with a story himself, so he deserved it.","And right then, there's a blur in the corner of my eye which becomes this figure holding a cream pie which becomes the guy standing next to me mashing a cream pie into Dean McGowan's face.",,
"Like basically, he had come up with a story himself, so he deserved it.",And then runs away.,,
"Like basically, he had come up with a story himself, so he deserved it.",And the Dean is covered with cream.,,
"Like basically, he had come up with a story himself, so he deserved it.","So I give him a moment, and then I say, ""Dean McGowan, would you care to comment on this latest attack?""",,
"Like basically, he had come up with a story himself, so he deserved it.","And the Dean says, ""Yes, I would care to comment. Fuck you.""",,
"Like basically, he had come up with a story himself, so he deserved it.","So I race back to the newsroom with my scoop and I find the editor, Jim Dwyer, who's a senior, and he will go on to win a Pulitzer Prize, that is true, and he's a big guy.",,
"Like basically, he had come up with a story himself, so he deserved it.","I pitch him my story, I tell him what I've seen, and he says, ""Dean McGowan, that guy's a dick. Write it up.""",,
"Like basically, he had come up with a story himself, so he deserved it.","So I'm banging out my story and I know it's good, and then I start to make it better, by adding an element of embellishment.",,
"Like basically, he had come up with a story himself, so he deserved it.","Reporters call this ""making shit up.""",,
"Like basically, he had come up with a story himself, so he deserved it.",And they recommend against crossing that line.,,
"Like basically, he had come up with a story himself, so he deserved it.","But I had just seen the line crossed between a high-powered dean and assault with a pastry, and I kind of liked it.",,
"Like basically, he had come up with a story himself, so he deserved it.",So the first I did was I gave the figure a name.,,
"Like basically, he had come up with a story himself, so he deserved it.","I called him ""Pie Man,"" capital ""P,"" capital ""M."" And I described him as a cape-wearing, masked avenger.",,
"Like basically, he had come up with a story himself, so he deserved it.",Though in fact he'd been capeless.,,
"Like basically, he had come up with a story himself, so he deserved it.","And said that as he fled the scene, he clicked his heels in rakish glee.",,
"Like basically, he had come up with a story himself, so he deserved it.",And I gave him a catchphrase in Latin.,,
"Like basically, he had come up with a story himself, so he deserved it.","I said that he cried out, ""Ego sum non an bestia,"" which means ""I am not an animal.""",,
"Like basically, he had come up with a story himself, so he deserved it.",Which makes no sense.,,
"Like basically, he had come up with a story himself, so he deserved it.",I needed something.,,
"Like basically, he had come up with a story himself, so he deserved it.","I'm Catholic, Latin just comes to me.",,
"Like basically, he had come up with a story himself, so he deserved it.","So I finish my story and I hand it to Dwyer, and he reads and he says, ""Pie Man? I love it. Page one.""",,
"Like basically, he had come up with a story himself, so he deserved it.",And that's how the first line got crossed.,,
"Like basically, he had come up with a story himself, so he deserved it.","A few days later, I get a letter.",,
"Like basically, he had come up with a story himself, so he deserved it.","It says, ""Dear Jim, good story. Nice details. If you want to see me again in action, be on the steps of Duane Library Tuesday at 3 o'clock,"" signed Pie Man.",,
"Like basically, he had come up with a story himself, so he deserved it.",So I was there with a photographer from the Ram.,,
"Like basically, he had come up with a story himself, so he deserved it.","And sure enough, out comes Sheila Beale, student-body president.",,
"Like basically, he had come up with a story himself, so he deserved it.",And now Sheila was different from me and all the other Fordham students who wore flannel shirts and worked part-time jobs.,,
"Like basically, he had come up with a story himself, so he deserved it.",Sheila was well-bred.,,
"Like basically, he had come up with a story himself, so he deserved it.",Sheila had school spirit.,,
"Like basically, he had come up with a story himself, so he deserved it.",Sheila was the kind of student that Dean McGown wanted more of.,,
"Like basically, he had come up with a story himself, so he deserved it.",Although rumor had it that he got plenty of her in his office on his desk.,,
"Like basically, he had come up with a story himself, so he deserved it.","But that's just a rumor, please do not spread it outside this rumor.",,
"Like basically, he had come up with a story himself, so he deserved it.",I myself would never say that.,,
"Like basically, he had come up with a story himself, so he deserved it.","But the fact was, Sheila had collaborated with the Dean to ban outdoor drinking on campus.",,
"Like basically, he had come up with a story himself, so he deserved it.","The infamous ""no more beer at barbecues"" rule.",,
"Like basically, he had come up with a story himself, so he deserved it.","That's right, boo that rule.",,
"Like basically, he had come up with a story himself, so he deserved it.",Sheila thought drinking in public was in poor taste.,,
"Like basically, he had come up with a story himself, so he deserved it.",I think you know what happened next.,,
"Like basically, he had come up with a story himself, so he deserved it.","Pie Man emerged from behind the late-night library drop-box, made his delivery, and fled away, crying, ""Ego sum non an bestia.""",,
"Like basically, he had come up with a story himself, so he deserved it.","Or at least that's what it said in my story in the newspaper the next day, which ran with a photo of him leaving the scene, cape flowing behind him, doing this.",,
"Like basically, he had come up with a story himself, so he deserved it.",And that's what made him a sensation on campus.,,
"Like basically, he had come up with a story himself, so he deserved it.",People started dressing like him and quoting him in class.,,
"Like basically, he had come up with a story himself, so he deserved it.","The Ram ran five major stories about Pie Man, all of them by me.",,
"Like basically, he had come up with a story himself, so he deserved it.","And toward the end of this run, I was out at a bar one night, and I saw, I came and I saw in the corner Angela from my Brit Lit class, drinking with some friends.",,
"Like basically, he had come up with a story himself, so he deserved it.",And now Angela and I had been flirting for two months.,,
"Like basically, he had come up with a story himself, so he deserved it.","Or I had been flirting with her, and with such nuance that there was a question about whether she knew I existed.",,
"Like basically, he had come up with a story himself, so he deserved it.","So I, I saw her there and made a mental note to do nothing about it.",,
"Like basically, he had come up with a story himself, so he deserved it.",And then I went to the bar to buy a round and I felt a tap on my shoulder.,,
"Like basically, he had come up with a story himself, so he deserved it.",And it was her.,,
"Like basically, he had come up with a story himself, so he deserved it.","And she said, ""Jim, we were just talking about how you always seem to know when and where Pie Man will strike. And we were wondering, are you Pie Man?""",,
"Like basically, he had come up with a story himself, so he deserved it.","And I knew by the way she said it, I knew that if I said yes, she would have sex with me.",,
"Like basically, he had come up with a story himself, so he deserved it.",And wasn't I really Pie Man?,,
"Like basically, he had come up with a story himself, so he deserved it.",For having brought him into being.,,
"Like basically, he had come up with a story himself, so he deserved it.",Didn't she only know about him through me?,,
"Like basically, he had come up with a story himself, so he deserved it.",But she had asked me a straightforward question that came with a straightforward answer.,,
"Like basically, he had come up with a story himself, so he deserved it.","In fact, I wasn't Pie Man.",,
"Like basically, he had come up with a story himself, so he deserved it.","As far as I knew, I had never seen the guy out of costume.",,
"Like basically, he had come up with a story himself, so he deserved it.","So I looked at her and I said, ""Yes, Angela. I am Pie Man.""",,
"Like basically, he had come up with a story himself, so he deserved it.","And she said, ""Oh, good. Now buy me a beer and tell me all about it.""",,
"So, he said, ""Yes, I'm pie guy,"" and then she said, ""All right, buy me a beer.""","I began my illustrious career in journalism in the Bronx where I toiled as a hard-boiled reporter for the Ram, the student newspaper at Fordham University.",,
"So, he said, ""Yes, I'm pie guy,"" and then she said, ""All right, buy me a beer.""","And one day I'm walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace Fordham's traditionally working- to middle-class students with wealthier, more prestigious ones.",,
"So, he said, ""Yes, I'm pie guy,"" and then she said, ""All right, buy me a beer.""","So I whip out my notebook and I go up to him and I say, ""Dean McGowan, is it true that Fordham University plans to raise tuition substantially above the inflation rate, and if so, wouldn't that be a betrayal of its mission?""",,
"So, he said, ""Yes, I'm pie guy,"" and then she said, ""All right, buy me a beer.""","And he stops and looks at me and he says, ""Listen up, punk.""",,
"So, he said, ""Yes, I'm pie guy,"" and then she said, ""All right, buy me a beer.""","And right then, there's a blur in the corner of my eye which becomes this figure holding a cream pie which becomes the guy standing next to me mashing a cream pie into Dean McGowan's face.",,
"So, he said, ""Yes, I'm pie guy,"" and then she said, ""All right, buy me a beer.""",And then runs away.,,
"So, he said, ""Yes, I'm pie guy,"" and then she said, ""All right, buy me a beer.""",And the Dean is covered with cream.,,
"So, he said, ""Yes, I'm pie guy,"" and then she said, ""All right, buy me a beer.""","So I give him a moment, and then I say, ""Dean McGowan, would you care to comment on this latest attack?""",,
"So, he said, ""Yes, I'm pie guy,"" and then she said, ""All right, buy me a beer.""","And the Dean says, ""Yes, I would care to comment. Fuck you.""",,
"So, he said, ""Yes, I'm pie guy,"" and then she said, ""All right, buy me a beer.""","So I race back to the newsroom with my scoop and I find the editor, Jim Dwyer, who's a senior, and he will go on to win a Pulitzer Prize, that is true, and he's a big guy.",,
"So, he said, ""Yes, I'm pie guy,"" and then she said, ""All right, buy me a beer.""","I pitch him my story, I tell him what I've seen, and he says, ""Dean McGowan, that guy's a dick. Write it up.""",,
"So, he said, ""Yes, I'm pie guy,"" and then she said, ""All right, buy me a beer.""","So I'm banging out my story and I know it's good, and then I start to make it better, by adding an element of embellishment.",,
"So, he said, ""Yes, I'm pie guy,"" and then she said, ""All right, buy me a beer.""","Reporters call this ""making shit up.""",,
"So, he said, ""Yes, I'm pie guy,"" and then she said, ""All right, buy me a beer.""",And they recommend against crossing that line.,,
"So, he said, ""Yes, I'm pie guy,"" and then she said, ""All right, buy me a beer.""","But I had just seen the line crossed between a high-powered dean and assault with a pastry, and I kind of liked it.",,
"So, he said, ""Yes, I'm pie guy,"" and then she said, ""All right, buy me a beer.""",So the first I did was I gave the figure a name.,,
"So, he said, ""Yes, I'm pie guy,"" and then she said, ""All right, buy me a beer.""","I called him ""Pie Man,"" capital ""P,"" capital ""M."" And I described him as a cape-wearing, masked avenger.",,
